"STATISTIC","Statistic Label","TLIST(M1)","Month","C02803V03373","Type of Residential Property","UNIT","VALUE"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201706","2017 June","13","Border excluding Louth - houses","%","1.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201706","2017 June","14","Midland - houses","%","3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201706","2017 June","15","West - houses","%","3.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201706","2017 June","16","Mid-East including Louth - houses","%","1.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201706","2017 June","17","Mid-West including South Tipperary - houses","%","2.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201706","2017 June","18","South-East excluding South Tipperary - houses","%","0.8"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201706","2017 June","19","South-West - houses","%","2.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","-","National - all residential properties","%","5.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","01","National - houses","%","5.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","02","National - apartments","%","4.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","05","Dublin - all residential properties","%","6.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","06","Dublin - houses","%","6.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","07","Dublin - apartments","%","7.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","08","Dublin City - houses","%","6.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","09","Dun Laoghaire-Rathdown - houses","%","3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","10","Fingal - houses","%","4.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","11","South Dublin - houses","%","3.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","03","National excluding Dublin - all residential properties","%","3.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","04","National excluding Dublin - houses","%","4.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","12","National excluding Dublin - apartments","%","0.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","13","Border excluding Louth - houses","%","2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","14","Midland - houses","%","3.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","15","West - houses","%","4.7"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","16","Mid-East including Louth - houses","%","1.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","17","Mid-West including South Tipperary - houses","%","4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","18","South-East excluding South Tipperary - houses","%","1.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201707","2017 July","19","South-West - houses","%","4.7"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","-","National - all residential properties","%","5.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","01","National - houses","%","5.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","02","National - apartments","%","4.8"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","05","Dublin - all residential properties","%","5.7"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","06","Dublin - houses","%","5.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","07","Dublin - apartments","%","6.7"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","08","Dublin City - houses","%","6.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","09","Dun Laoghaire-Rathdown - houses","%","3.1"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","10","Fingal - houses","%","3.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","11","South Dublin - houses","%","4.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","03","National excluding Dublin - all residential properties","%","5.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","04","National excluding Dublin - houses","%","5.2"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","12","National excluding Dublin - apartments","%","3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","13","Border excluding Louth - houses","%","1.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","14","Midland - houses","%","5.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","15","West - houses","%","6.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","16","Mid-East including Louth - houses","%","2.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","17","Mid-West including South Tipperary - houses","%","5.6"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","18","South-East excluding South Tipperary - houses","%","1.5"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201708","2017 August","19","South-West - houses","%","4.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201709","2017 September","-","National - all residential properties","%","5.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201709","2017 September","01","National - houses","%","5.3"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201709","2017 September","02","National - apartments","%","5.4"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201709","2017 September","05","Dublin - all residential properties","%","4.9"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201709","2017 September","06","Dublin - houses","%","4.6"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201709","2017 September","07","Dublin - apartments","%","6.8"
"HPM06C03","Percentage Change over 3 months for Residential Property Price Index","201709","2017 September","08","Dublin City - houses","%","5.5"
